code,tradeStatus,code_name,is_etf,is_index,ipoDate,outDate,type,status
sh.516600,1,工银瑞信中证消费服务领先ETF,True,False,2021-02-26,,5,1
sh.516610,1,大成中证全指医疗保健设备与服务ETF,True,False,2021-05-13,,5,1
sh.516620,1,国泰中证影视主题ETF,True,False,2021-11-05,,5,1
sh.516630,1,华夏中证云计算与大数据主题ETF,True,False,2021-09-03,,5,1
sh.516640,1,富国中证芯片产业ETF,True,False,2021-08-27,,5,1
sh.516650,1,华夏中证细分有色金属产业主题ETF,True,False,2021-06-21,,5,1
sh.516660,1,华安中证新能源汽车ETF,True,False,2021-02-26,,5,1
sh.516670,1,招商中证畜牧养殖ETF,True,False,2021-03-26,,5,1
sh.516700,1,华宝大数据ETF,True,False,2021-05-19,,5,1
sh.516710,1,华夏中证新材料主题ETF,True,False,2021-08-17,,5,1
sh.516720,1,浦银安盛中证ESG120策略ETF,True,False,2021-08-13,,5,1
sh.516730,1,浦银安盛中证证券公司30ETF,True,False,2021-11-12,,5,1
sh.516750,1,富国中证全指建筑材料ETF,True,False,2021-11-05,,5,1
sh.516760,1,平安中证畜牧养殖ETF,True,False,2021-03-12,,5,1
sh.516770,1,华泰柏瑞中证动漫游戏ETF,True,False,2021-03-05,,5,1
sh.516780,1,华泰柏瑞中证稀土产业ETF,True,False,2021-03-08,,5,1
sh.516790,1,华泰柏瑞中证全指医疗保健设备与服务ETF,True,False,2021-08-23,,5,1
sh.516800,1,华宝中证智能制造ETF,True,False,2021-02-19,,5,1
sh.516810,1,华夏中证农业主题ETF,True,False,2022-01-11,,5,1
sh.516820,1,平安中证医药及医疗器械创新ETF,True,False,2021-07-01,,5,1
sh.516830,1,富国沪深300ESG基准ETF,True,False,2021-07-05,,5,1
sh.516840,1,南方中证全指汽车ETF,True,False,2026-05-13,,5,1
sh.516850,1,华夏中证新能源ETF,True,False,2021-03-19,,5,1
sh.516860,1,博时金融科技ETF,True,False,2021-10-11,,5,1
sh.516880,1,银华中证光伏产业ETF,True,False,2021-01-18,,5,1
sh.516890,1,平安中证新材料主题ETF,True,False,2021-07-28,,5,1
sh.516900,1,华安中证申万食品饮料ETF,True,False,2021-04-28,,5,1
sh.516910,1,富国中证现代物流ETF,True,False,2021-06-11,,5,1
sh.516920,1,汇添富中证芯片产业ETF,True,False,2021-08-16,,5,1
sh.516930,1,民生加银中证生物科技主题ETF,True,False,2021-08-18,,5,1
sh.516950,1,银华中证基建ETF,True,False,2021-05-14,,5,1
sh.516960,1,国泰中证细分机械设备产业主题ETF,True,False,2021-05-07,,5,1
sh.516970,1,广发中证基建工程ETF,True,False,2021-07-05,,5,1
sh.516980,1,华富中证证券公司先锋策略ETF,True,False,2021-06-24,,5,1
sh.517000,1,银华中证沪港深500ETF,True,False,2021-03-05,,5,1
sh.517010,1,易方达中证沪港深500ETF,True,False,2021-08-12,,5,1
sh.517030,1,易方达中证沪港深300ETF,True,False,2021-09-27,,5,1
sh.517050,1,华泰柏瑞中证沪港深互联网ETF,True,False,2021-02-08,,5,1
sh.517080,1,汇添富中证沪港深500ETF,True,False,2021-02-22,,5,1
sh.517090,1,国泰富时中国国企开放共赢ETF,True,False,2021-12-28,,5,1
sh.517100,1,富国中证沪港深500ETF,True,False,2021-03-02,,5,1
sh.517110,1,国泰中证沪港深创新药产业ETF,True,False,2021-09-30,,5,1
sh.517120,1,华泰柏瑞中证沪港深创新药产业ETF,True,False,2021-07-19,,5,1
sh.517130,1,嘉实中证沪港深云计算产业ETF,True,False,2026-06-01,,5,1
sh.517160,1,南方中证长江保护主题ETF,True,False,2022-01-05,,5,1
sh.517170,1,华夏中证沪港深500ETF,True,False,2021-04-20,,5,1
sh.517180,1,南方富时中国国企开放共赢ETF,True,False,2021-12-28,,5,1
sh.517200,1,嘉实中证沪港深互联网ETF,True,False,2021-02-08,,5,1
sh.517300,1,国寿安保中证沪港深300ETF,True,False,2021-02-24,,5,1
sh.517330,1,易方达中证长江保护主题ETF,True,False,2022-01-05,,5,1
sh.517350,1,广发中证沪港深科技龙头ETF,True,False,2021-06-03,,5,1
sh.517360,1,华安中证沪港深科技100ETF,True,False,2021-07-05,,5,1
sh.517380,1,天弘恒生沪深港创新药精选50ETF,True,False,2021-08-09,,5,1
sh.517390,1,天弘中证沪港深云计算产业ETF,True,False,2021-12-23,,5,1
sh.517400,1,国泰中证沪深港黄金产业股票ETF,True,False,2024-05-08,,5,1
sh.517520,1,永赢中证沪深港黄金产业股票ETF,True,False,2023-11-01,,5,1
sh.517550,1,招商中证沪港深消费龙头ETF,True,False,2022-02-08,,5,1
sh.517660,1,天弘中证沪港深物联网主题ETF,True,False,2021-10-25,,5,1
sh.517770,1,浦银安盛中证沪港深游戏及文化传媒ETF,True,False,2021-12-03,,5,1
sh.517800,1,方正富邦中证沪港深人工智能50ETF,True,False,2021-08-26,,5,1
sh.517850,1,汇添富中证沪港深张江自主创新50ETF,True,False,2022-05-16,,5,1
sh.517880,1,华泰柏瑞中证沪港深品牌消费50ETF,True,False,2021-12-01,,5,1
sh.517900,1,招商中证银行AH价格优选ETF,True,False,2022-03-25,,5,1
sh.517950,1,交银中证智选沪深港科技50ETF,True,False,2025-12-18,,5,1
sh.517990,1,招商中证沪港深500医药卫生ETF,True,False,2022-05-19,,5,1
sh.518600,1,广发上海金ETF,True,False,2020-08-05,,5,1
sh.518660,1,工银瑞信黄金ETF,True,False,2020-05-29,,5,1
sh.518680,1,富国上海金ETF,True,False,2020-07-28,,5,1
sh.518800,1,国泰黄金ETF,True,False,2013-07-29,,5,1
sh.518850,1,华夏黄金ETF,True,False,2020-06-05,,5,1
sh.518860,1,建信上海金ETF,True,False,2020-09-07,,5,1
sh.518880,1,华安黄金ETF,True,False,2013-07-29,,5,1
sh.518890,1,中银上海金ETF,True,False,2020-09-28,,5,1
sz.159001,1,易方达保证金货币A,True,False,2014-10-20,,5,1
sz.159003,1,招商保证金快线A,True,False,2014-10-20,,5,1
sz.159005,1,汇添富收益快钱货币A,True,False,2015-01-13,,5,1
sz.159007,1,华泰柏瑞中证畜牧养殖产业ETF,True,False,2026-04-17,,5,1
sz.159008,1,景顺长城中证全指证券公司ETF,True,False,2026-04-28,,5,1
sz.159009,1,易方达创业板新能源ETF,True,False,2026-04-14,,5,1
sz.159010,1,博时恒生港股通科技主题ETF,True,False,2026-05-13,,5,1
sz.159011,1,华安中证畜牧养殖产业ETF,True,False,2026-06-16,,5,1
sz.159012,1,鹏华科创创业50ETF,True,False,2026-05-20,,5,1
sz.159013,1,大成中证工业互联网主题ETF,True,False,2026-04-28,,5,1
sz.159015,1,国联恒生港股通科技ETF,True,False,2026-05-08,,5,1
sz.159016,1,广发中证证券公司30ETF,True,False,2026-05-14,,5,1
sz.159017,1,工银瑞信国证石油天然气ETF,True,False,2026-05-08,,5,1
sz.159018,1,广发国证石油天然气ETF,True,False,2026-04-27,,5,1
sz.159019,1,华宝国证石油天然气ETF,True,False,2026-04-23,,5,1
sz.159020,1,易方达中证畜牧养殖产业ETF,True,False,2026-04-27,,5,1
sz.159021,1,华夏国证大盘价值ETF,True,False,2026-05-15,,5,1
sz.159022,1,富国中证科创创业人工智能ETF,True,False,2026-04-24,,5,1
sz.159023,1,万家中证畜牧养殖产业ETF,True,False,2026-06-15,,5,1
sz.159026,1,南方国证石油天然气ETF,True,False,2026-04-24,,5,1
sz.159027,1,大成中证畜牧养殖产业ETF,True,False,2026-05-15,,5,1
sz.159028,1,天弘恒生港股通汽车主题ETF,True,False,2026-05-14,,5,1
sz.159029,1,广发中证有色金属矿业主题ETF,True,False,2026-05-21,,5,1
sz.159030,1,华夏国证粮食产业ETF,True,False,2026-05-12,,5,1
sz.159031,1,博时国证粮食产业ETF,True,False,2026-06-01,,5,1
sz.159032,1,易方达中证工业有色金属主题ETF,True,False,2026-05-13,,5,1
sz.159033,1,国泰国证粮食产业ETF,True,False,2026-06-05,,5,1
sz.159035,1,天弘中证软件服务ETF,True,False,2026-05-15,,5,1
sz.159036,1,华宝中证全指软件开发ETF,True,False,2026-06-11,,5,1
sz.159037,1,鹏华国证价值100ETF,True,False,2026-06-11,,5,1
sz.159038,1,易方达国证粮食产业ETF,True,False,2026-05-21,,5,1
sz.159039,1,华安国证机器人产业ETF,True,False,2026-06-18,,5,1
sz.159040,1,鹏华中证港股通互联网ETF,True,False,2026-06-26,,5,1
sz.159041,1,鹏华中证农业主题ETF,True,False,2026-06-10,,5,1
sz.159042,1,汇添富国证价值100ETF,True,False,2026-06-09,,5,1
sz.159045,1,大成中证稀有金属主题ETF,True,False,2026-06-24,,5,1
sz.159046,1,天弘国证绿色电力ETF,True,False,2026-06-11,,5,1
sz.159048,1,大成国证机器人产业ETF,True,False,2026-06-10,,5,1
sz.159050,1,广发国证机器人产业ETF,True,False,2026-06-09,,5,1
sz.159051,1,易方达中证全指医疗器械ETF,True,False,2026-06-09,,5,1
sz.159052,1,嘉实国证新能源电池ETF,True,False,2026-06-11,,5,1
sz.159053,1,华夏中证稀有金属主题ETF,True,False,2026-06-09,,5,1
sz.159055,1,富国中证稀有金属主题ETF,True,False,2026-06-09,,5,1
sz.159056,1,富国中证全指医疗器械ETF,True,False,2026-06-09,,5,1
sz.159057,1,鹏华中证全指医疗器械ETF,True,False,2026-06-15,,5,1
sz.159060,1,浦银安盛国证粮食产业ETF,True,False,2026-06-10,,5,1
sz.159061,1,南方国证绿色电力ETF,True,False,2026-06-24,,5,1
sz.159062,1,南方中证稀有金属主题ETF,True,False,2026-06-18,,5,1
sz.159063,1,南方国证粮食产业ETF,True,False,2026-06-15,,5,1
sz.159065,1,景顺长城中证工程机械主题ETF,True,False,2026-06-26,,5,1
sz.159070,1,嘉实中证工程机械主题ETF,True,False,2026-06-26,,5,1
sz.159071,1,华宝国证新能源电池ETF,True,False,2026-06-18,,5,1
sz.159100,1,华夏布拉德斯科巴西伊博维斯帕ETF(QDII),True,False,2025-11-13,,5,1
sz.159101,1,华夏国证港股通科技ETF,True,False,2025-09-03,,5,1
sz.159102,1,华安恒生生物科技ETF,True,False,2025-09-16,,5,1
sz.159103,1,汇添富中证金融科技主题ETF,True,False,2025-09-10,,5,1
sz.159105,1,易方达恒生生物科技ETF,True,False,2025-11-03,,5,1
sz.159106,1,前海开源中证民企300ETF,True,False,2025-10-22,,5,1
sz.159107,1,富国创业板软件ETF,True,False,2025-09-22,,5,1
sz.159108,1,博时工业软件ETF,True,False,2025-11-24,,5,1
sz.159109,1,景顺长城恒生港股通50ETF,True,False,2025-10-10,,5,1
sz.159110,1,万家深证AAA科技创新公司债ETF,True,False,2025-09-24,,5,1
sz.159111,1,天弘中证AAA科技创新公司债ETF,True,False,2025-09-24,,5,1
sz.159112,1,银华中证AAA科技创新公司债ETF,True,False,2025-09-24,,5,1
sz.159113,1,大成中证AAA科技创新公司债ETF,True,False,2025-09-24,,5,1
sz.159115,1,华安中证AAA科技创新公司债ETF,True,False,2025-09-24,,5,1
sz.159116,1,工银瑞信中证AAA科技创新公司债ETF,True,False,2025-09-24,,5,1
sz.159117,1,鹏华港股通低波红利ETF,True,False,2025-10-17,,5,1
sz.159118,1,华夏标普港股通低波红利ETF,True,False,2025-11-27,,5,1
sz.159119,1,招商中证800自由现金流ETF,True,False,2025-11-13,,5,1
sz.159120,1,国联安港股通科技ETF,True,False,2025-11-13,,5,1
sz.159121,1,易方达恒生港股通汽车主题ETF,True,False,2025-11-24,,5,1
sz.159122,1,富国创业板新能源ETF,True,False,2025-11-03,,5,1
sz.159123,1,嘉实中证光伏产业ETF,True,False,2025-11-27,,5,1
sz.159125,1,招商国证港股通科技ETF,True,False,2025-11-06,,5,1
sz.159126,1,南方中证港股通50ETF,True,False,2025-11-03,,5,1
sz.159127,1,南方中证港股通高股息投资ETF,True,False,2025-11-20,,5,1
sz.159128,1,天弘国证港股通科技ETF,True,False,2025-11-13,,5,1
sz.159129,1,嘉实中证细分化工产业主题ETF,True,False,2025-11-14,,5,1
sz.159130,1,鹏华恒生生物科技ETF,True,False,2025-11-27,,5,1
sz.159131,1,华宝中证港股通信息技术综合ETF,True,False,2025-11-13,,5,1
sz.159132,1,富国恒生生物科技ETF,True,False,2026-01-08,,5,1
sz.159133,1,天弘中证细分化工产业主题ETF,True,False,2025-11-25,,5,1
sz.159135,1,前海开源恒生港股通科技主题ETF,True,False,2026-02-11,,5,1
sz.159136,1,广发中证A50ETF,True,False,2025-12-25,,5,1
sz.159137,1,华宝中证港股通医疗主题ETF,True,False,2026-01-12,,5,1
sz.159138,1,易方达中证工程机械主题ETF,True,False,2026-01-13,,5,1
sz.159139,1,华泰柏瑞中证科创创业人工智能ETF,True,False,2025-12-19,,5,1
sz.159140,1,易方达中证科创创业人工智能ETF,True,False,2025-12-18,,5,1
sz.159141,1,永赢中证科创创业人工智能ETF,True,False,2025-12-11,,5,1
sz.159142,1,景顺长城中证科创创业人工智能ETF,True,False,2025-12-12,,5,1
sz.159143,1,平安恒生中国央企红利ETF,True,False,2026-01-12,,5,1
sz.159145,1,广发国证工业软件主题ETF,True,False,2026-01-19,,5,1
sz.159146,1,华宝中证全指电力公用事业ETF,True,False,2026-01-20,,5,1
sz.159147,1,南方中证电池主题ETF,True,False,2026-01-23,,5,1
sz.159148,1,富国国证石油天然气ETF,True,False,2026-02-11,,5,1
sz.159149,1,工银瑞信创业板新能源ETF,True,False,2026-01-20,,5,1
sz.159150,1,易方达深证50ETF,True,False,2023-12-11,,5,1
sz.159151,1,华夏中证全指食品ETF,True,False,2026-01-14,,5,1
sz.159152,1,平安恒生港股通科技主题ETF,True,False,2026-02-03,,5,1
sz.159153,1,鹏华国证消费电子主题ETF,True,False,2026-02-09,,5,1
sz.159155,1,大成中证电池主题ETF,True,False,2026-01-21,,5,1
sz.159156,1,万家国证新能源车电池ETF,True,False,2026-02-12,,5,1
sz.159157,1,天弘中证工业有色金属主题ETF,True,False,2026-02-06,,5,1
sz.159158,1,景顺长城中证全指电力公用事业ETF,True,False,2026-01-27,,5,1
sz.159159,1,国投瑞银中证全指公用事业ETF,True,False,2026-02-12,,5,1
sz.159160,1,电池ETF东财,True,False,2026-03-27,,5,1
sz.159162,1,鹏华中证工业有色金属主题ETF,True,False,2026-01-29,,5,1
sz.159163,1,泰康中证有色金属矿业主题ETF,True,False,2026-02-09,,5,1
sz.159165,1,永赢中证畜牧养殖产业ETF,True,False,2026-02-12,,5,1
sz.159166,1,长城国证自由现金流ETF,True,False,2026-03-18,,5,1
sz.159167,1,工银瑞信中证港股通医疗主题ETF,True,False,2026-02-12,,5,1
sz.159168,1,富国中证工业有色金属主题ETF,True,False,2026-02-12,,5,1
sz.159169,1,广发恒生生物科技ETF,True,False,2026-03-04,,5,1
sz.159170,1,永赢国证港股通互联网ETF,True,False,2026-03-19,,5,1
sz.159171,1,博时中证工业有色金属主题ETF,True,False,2026-03-05,,5,1
sz.159172,1,汇添富中证畜牧养殖产业ETF,True,False,2026-03-20,,5,1
sz.159173,1,南方中证全指农牧渔ETF,True,False,2026-04-02,,5,1
sz.159175,1,易方达中证电池主题ETF,True,False,2026-03-05,,5,1
sz.159176,1,华宝中证全指家用电器ETF,True,False,2026-04-03,,5,1
sz.159177,1,鹏华中证工程机械主题ETF,True,False,2026-04-02,,5,1
sz.159178,1,汇添富国证消费电子主题ETF,True,False,2026-04-28,,5,1
sz.159179,1,工银瑞信中证港股通互联网ETF,True,False,2026-04-03,,5,1
sz.159180,1,银华国证工业软件主题ETF,True,False,2026-04-03,,5,1
sz.159181,1,易方达国证石油天然气ETF,True,False,2026-03-19,,5,1
sz.159182,1,南方中证全指家用电器ETF,True,False,2026-05-08,,5,1
sz.159183,1,招商中证新能源汽车ETF,True,False,2026-03-24,,5,1
sz.159185,1,鹏华中证港股通信息技术综合ETF,True,False,2026-04-24,,5,1
sz.159186,1,鹏华恒生港股通汽车主题ETF,True,False,2026-04-20,,5,1
sz.159187,1,景顺长城创业板新能源ETF,True,False,2026-04-01,,5,1
sz.159188,1,景顺长城标普中国A股红利100ETF,True,False,2026-04-10,,5,1
sz.159189,1,华夏国证石油天然气ETF,True,False,2026-03-19,,5,1
sz.159190,1,天弘创业板新能源ETF,True,False,2026-03-30,,5,1
sz.159191,1,易方达国证港股通科技ETF,True,False,2026-03-26,,5,1
sz.159192,1,汇添富中证家电龙头ETF,True,False,2026-04-30,,5,1
sz.159193,1,银华国证新能源电池ETF,True,False,2026-05-06,,5,1
sz.159195,1,华安国证石油天然气ETF,True,False,2026-04-02,,5,1
sz.159196,1,易方达中证港股通信息技术综合ETF,True,False,2026-04-02,,5,1
sz.159197,1,招商国证石油天然气ETF,True,False,2026-04-02,,5,1
sz.159198,1,富国中证港股通信息技术综合ETF,True,False,2026-04-03,,5,1
sz.159199,1,平安国证石油天然气ETF,True,False,2026-04-09,,5,1
sz.159200,1,富国中证AAA科技创新公司债ETF,True,False,2025-07-17,,5,1
sz.159201,1,华夏国证自由现金流ETF,True,False,2025-02-27,,5,1
sz.159202,1,万家恒生互联网科技业ETF(QDII),True,False,2025-04-16,,5,1
sz.159203,1,博时国证大盘成长ETF,True,False,2025-06-30,,5,1
sz.159205,1,创业板ETF东财,True,False,2025-06-12,,5,1
sz.159206,1,永赢国证商用卫星ETF,True,False,2025-03-14,,5,1
sz.159207,1,广发中证智选高股息策略ETF,True,False,2025-04-09,,5,1
sz.159208,1,万家国证航天航空行业ETF,True,False,2025-05-12,,5,1
sz.159209,1,招商中证全指红利质量ETF,True,False,2025-03-25,,5,1
sz.159210,1,汇添富中证港股通汽车产业主题ETF,True,False,2025-06-04,,5,1
sz.159211,1,富国深证100ETF,True,False,2025-04-14,,5,1
sz.159212,1,南方深证100ETF,True,False,2025-04-09,,5,1
sz.159213,1,汇添富中证机器人ETF,True,False,2025-04-30,,5,1
sz.159215,1,平安中证A500ETF,True,False,2025-04-07,,5,1
sz.159216,1,大成深证100ETF,True,False,2025-04-11,,5,1
sz.159217,1,工银国证港股通创新药ETF,True,False,2025-04-03,,5,1
sz.159218,1,招商中证卫星产业ETF,True,False,2025-05-22,,5,1
sz.159219,1,融通深证100ETF,True,False,2025-05-13,,5,1
sz.159220,1,华宝标普港股通低波红利ETF,True,False,2025-05-12,,5,1
sz.159221,1,嘉实国证自由现金流ETF,True,False,2025-05-13,,5,1
sz.159222,1,易方达国证自由现金流ETF,True,False,2025-04-17,,5,1
sz.159223,1,永赢国证自由现金流ETF,True,False,2025-07-03,,5,1
sz.159225,1,银华国证自由现金流ETF,True,False,2025-04-17,,5,1
sz.159226,1,国泰中证A500增强策略ETF,True,False,2025-05-29,,5,1
sz.159227,1,华夏国证航天航空行业ETF,True,False,2025-05-16,,5,1
sz.159228,1,长城中证红利低波100ETF,True,False,2025-06-18,,5,1
sz.159229,1,广发中证800自由现金流ETF,True,False,2025-05-15,,5,1
sz.159230,1,华夏国证通用航空产业ETF,True,False,2025-05-30,,5,1
sz.159231,1,华宝国证通用航空产业ETF,True,False,2025-04-29,,5,1
sz.159232,1,南方中证全指自由现金流ETF,True,False,2025-04-30,,5,1
sz.159233,1,平安中证全指自由现金流ETF,True,False,2025-06-04,,5,1
sz.159235,1,大成中证全指自由现金流ETF,True,False,2025-04-30,,5,1
sz.159236,1,工银瑞信中证全指自由现金流ETF,True,False,2025-05-16,,5,1
sz.159237,1,工银瑞信中证港股通汽车产业ETF,True,False,2025-07-07,,5,1
sz.159238,1,景顺长城沪深300增强策略ETF,True,False,2025-06-09,,5,1
sz.159239,1,富国恒生港股通汽车主题ETF,True,False,2025-05-28,,5,1
sz.159240,1,天弘中证A500增强策略ETF,True,False,2025-06-17,,5,1
sz.159241,1,天弘国证航天航空行业ETF,True,False,2025-05-29,,5,1
sz.159242,1,大成创业板人工智能ETF,True,False,2025-07-24,,5,1
sz.159243,1,招商创业板人工智能ETF,True,False,2026-01-05,,5,1
sz.159245,1,富国国证港股通消费主题ETF,True,False,2025-06-19,,5,1
sz.159246,1,富国创业板人工智能ETF,True,False,2025-07-10,,5,1
sz.159247,1,汇添富创业板ETF,True,False,2026-02-02,,5,1
sz.159248,1,万家中证人工智能主题ETF,True,False,2025-07-24,,5,1
sz.159249,1,工银瑞信中证A500增强策略ETF,True,False,2025-07-02,,5,1
sz.159251,1,万家国证港股通科技ETF,True,False,2025-07-24,,5,1
sz.159253,1,博时中证银行ETF,True,False,2025-12-08,,5,1
sz.159255,1,易方达国证通用航空产业ETF,True,False,2025-08-04,,5,1
sz.159256,1,华夏创业板软件ETF,True,False,2025-08-04,,5,1
sz.159257,1,汇添富国证通用航空产业ETF,True,False,2025-07-28,,5,1
sz.159258,1,南方中证机器人ETF,True,False,2025-08-01,,5,1
sz.159259,1,易方达国证成长100ETF,True,False,2025-08-28,,5,1
sz.159260,1,博时证券公司ETF,True,False,2025-11-04,,5,1
sz.159261,1,鹏华创业板新能源ETF,True,False,2025-07-07,,5,1
sz.159262,1,广发恒生港股通科技主题ETF,True,False,2025-07-07,,5,1
sz.159263,1,易方达国证价值100ETF,True,False,2025-07-08,,5,1
sz.159265,1,鹏华国证港股通消费主题ETF,True,False,2025-07-02,,5,1
sz.159266,1,永赢中证港股通央企红利ETF,True,False,2025-08-01,,5,1
sz.159267,1,华安国证航天航空行业ETF,True,False,2025-08-01,,5,1
sz.159268,1,汇添富国证港股通消费主题ETF,True,False,2025-07-21,,5,1
sz.159269,1,南方中证港股通科技ETF,True,False,2025-07-10,,5,1
sz.159270,1,南方创业板200ETF,True,False,2025-07-24,,5,1
sz.159271,1,鹏华恒生ETF,True,False,2025-08-11,,5,1
sz.159272,1,富国国证机器人产业ETF,True,False,2025-09-19,,5,1
sz.159273,1,汇添富中证沪港深云计算产业ETF,True,False,2025-08-06,,5,1
sz.159275,1,华宝中证全指农牧渔ETF,True,False,2025-09-29,,5,1
sz.159276,1,汇添富国证自由现金流ETF,True,False,2025-07-28,,5,1
sz.159277,1,富国中证港股通高股息投资ETF,True,False,2025-08-14,,5,1
sz.159278,1,鹏华国证机器人产业ETF,True,False,2025-08-12,,5,1
sz.159279,1,华安创业板人工智能ETF,True,False,2025-09-29,,5,1
sz.159280,1,汇添富国证港股通互联网ETF,True,False,2025-08-18,,5,1
sz.159281,1,天弘中证港股通央企红利ETF,True,False,2025-09-02,,5,1
sz.159283,1,南方中证通用航空主题ETF,True,False,2025-08-21,,5,1
sz.159285,1,华安国证港股通消费主题ETF,True,False,2025-10-20,,5,1
sz.159286,1,鹏华国证港股通创新药ETF,True,False,2025-09-02,,5,1
sz.159287,1,博时创业板综合ETF,True,False,2025-08-27,,5,1
sz.159288,1,银华创业板综ETF,True,False,2025-09-26,,5,1
sz.159289,1,鹏华创业板综合ETF,True,False,2025-09-15,,5,1
sz.159290,1,创业板综指增强ETF东财,True,False,2025-09-17,,5,1
sz.159291,1,招商创业板综合增强策略ETF,True,False,2025-09-01,,5,1
sz.159292,1,华宝创业板综合增强策略ETF,True,False,2025-09-02,,5,1
sz.159293,1,建信创业板综合增强策略ETF,True,False,2026-01-13,,5,1
sz.159295,1,西部利得创业板综合ETF,True,False,2025-11-04,,5,1
sz.159296,1,华宝中证A500红利低波动ETF,True,False,2025-09-04,,5,1
sz.159297,1,南方国证港股通创新药ETF,True,False,2025-09-22,,5,1
sz.159298,1,大成创业板50ETF,True,False,2025-09-08,,5,1
sz.159299,1,易方达中证金融科技主题ETF,True,False,2025-09-11,,5,1
sz.159300,1,富国沪深300ETF,True,False,2024-06-05,,5,1
sz.159301,1,华夏中证全指公用事业ETF,True,False,2024-07-22,,5,1
sz.159302,1,银华中证港股高股息ETF,True,False,2024-09-02,,5,1
sz.159303,1,大成恒生医疗保健ETF(QDII),True,False,2024-06-27,,5,1
sz.159305,1,广发国证新能源电池ETF,True,False,2024-09-27,,5,1
sz.159306,1,平安中证汽车零部件主题ETF,True,False,2024-05-14,,5,1
sz.159307,1,博时中证红利低波100ETF,True,False,2024-04-25,,5,1
sz.159309,1,汇添富中证油气资源ETF,True,False,2024-06-18,,5,1
sz.159310,1,天弘中证芯片产业ETF,True,False,2024-04-30,,5,1
sz.159311,1,易方达中证数字经济主题ETF,True,False,2025-07-15,,5,1
sz.159312,1,广发恒指港股通ETF,True,False,2024-11-08,,5,1
sz.159315,1,工银瑞信中证沪深港黄金产业股票ETF,True,False,2024-06-14,,5,1
sz.159316,1,易方达恒生港股通创新药ETF,True,False,2025-03-26,,5,1
sz.159318,1,银华恒指港股通ETF,True,False,2024-06-21,,5,1
sz.159320,1,广发恒生A股电网设备ETF,True,False,2024-12-24,,5,1
sz.159321,1,华安中证沪深港黄金产业股票ETF,True,False,2024-05-27,,5,1
sz.159322,1,平安中证沪深港黄金产业ETF,True,False,2024-06-14,,5,1
sz.159323,1,华夏中证港股通汽车产业主题ETF,True,False,2025-01-08,,5,1
sz.159325,1,南方中证半导体行业精选ETF,True,False,2024-11-08,,5,1
sz.159326,1,华夏中证电网设备主题ETF,True,False,2024-09-09,,5,1
sz.159327,1,万家中证半导体材料设备主题ETF,True,False,2024-08-05,,5,1
sz.159328,1,易方达中证家电龙头ETF,True,False,2024-11-15,,5,1
sz.159329,1,南方基金南方东英沙特阿拉伯ETF(QDII),True,False,2024-07-16,,5,1
sz.159330,1,沪深300ETF基金,True,False,2024-08-19,,5,1
sz.159331,1,国泰中证港股通高股息投资ETF,True,False,2024-08-01,,5,1
sz.159332,1,富国中证中央企业红利ETF,True,False,2024-08-01,,5,1
sz.159333,1,万家中证港股通央企红利ETF,True,False,2024-09-03,,5,1
sz.159335,1,融通中证诚通央企科技创新ETF,True,False,2024-09-05,,5,1
sz.159336,1,融通中证诚通央企红利ETF,True,False,2025-02-12,,5,1
sz.159337,1,中证500ETF基金,True,False,2024-09-20,,5,1
sz.159338,1,国泰中证A500ETF,True,False,2024-10-15,,5,1
sz.159339,1,银华中证A500ETF,True,False,2024-10-15,,5,1
sz.159350,1,富国深证50ETF,True,False,2023-12-11,,5,1
sz.159351,1,嘉实中证A500ETF,True,False,2024-10-15,,5,1
sz.159352,1,南方中证A500ETF,True,False,2024-10-15,,5,1
sz.159353,1,景顺长城中证A500ETF,True,False,2024-10-15,,5,1
sz.159355,1,华宝中证800红利低波动ETF,True,False,2024-12-03,,5,1
sz.159356,1,万家中证A500ETF,True,False,2024-12-06,,5,1
sz.159357,1,博时中证A500ETF,True,False,2024-11-28,,5,1
sz.159358,1,大成中证A500ETF,True,False,2024-11-29,,5,1
sz.159359,1,华安中证A500ETF,True,False,2024-12-02,,5,1
sz.159360,1,天弘中证A500ETF,True,False,2024-11-28,,5,1
sz.159361,1,易方达中证A500ETF,True,False,2024-11-19,,5,1
sz.159362,1,工银中证A500ETF,True,False,2024-12-02,,5,1
sz.159363,1,华宝创业板人工智能ETF,True,False,2024-12-16,,5,1
sz.159365,1,富国恒指港股通ETF,True,False,2025-06-30,,5,1
sz.159366,1,永赢中证港股通医疗主题ETF,True,False,2025-04-14,,5,1
sz.159367,1,华夏创业板50ETF,True,False,2025-02-14,,5,1
sz.159368,1,华夏创业板新能源ETF,True,False,2025-03-24,,5,1
sz.159369,1,易方达创业板50ETF,True,False,2025-08-21,,5,1
sz.159370,1,工银瑞信创业板50ETF,True,False,2025-01-20,,5,1
sz.159371,1,富国创业板50ETF,True,False,2025-02-12,,5,1
sz.159372,1,万家创业板50ETF,True,False,2025-06-09,,5,1
sz.159373,1,嘉实创业板50ETF,True,False,2025-02-10,,5,1
sz.159375,1,国泰创业板50ETF,True,False,2025-01-10,,5,1
sz.159376,1,浦银安盛中证A500ETF,True,False,2025-01-13,,5,1
sz.159377,1,国泰创业板医药卫生ETF,True,False,2025-04-15,,5,1
sz.159378,1,永赢国证通用航空产业ETF,True,False,2025-01-10,,5,1
sz.159379,1,融通中证A500ETF,True,False,2025-01-23,,5,1
