timestamp,current,high,open,low,close,chg,percent,amount,volume,avg,date
2016-03-24,2428.584,,,,2428.584,-37.7766,-1.53%,,,,2016-03-24
2016-03-25,2432.162,,,,2432.162,3.578,0.15%,,,,2016-03-25
2016-03-28,2425.4763,,,,2425.4763,-6.6857,-0.27%,,,,2016-03-28
2016-03-29,2377.261,,,,2377.261,-48.2153,-1.99%,,,,2016-03-29
2016-03-30,2485.4525,,,,2485.4525,108.1915,4.55%,,,,2016-03-30
2016-03-31,2488.6172,,,,2488.6172,3.1647,0.13%,,,,2016-03-31
2016-04-01,2481.1111,,,,2481.1111,-7.5061,-0.30%,,,,2016-04-01
2016-04-05,2554.0192,,,,2554.0192,72.9081,2.94%,,,,2016-04-05
2016-04-06,2562.8381,,,,2562.8381,8.8189,0.35%,,,,2016-04-06
2016-04-07,2530.6439,,,,2530.6439,-32.1942,-1.26%,,,,2016-04-07
2016-04-08,2506.3486,,,,2506.3486,-24.2953,-0.96%,,,,2016-04-08
2016-04-11,2550.5156,,,,2550.5156,44.167,1.76%,,,,2016-04-11
2016-04-12,2527.3395,,,,2527.3395,-23.1761,-0.91%,,,,2016-04-12
2016-04-13,2558.1633,,,,2558.1633,30.8238,1.22%,,,,2016-04-13
2016-04-14,2588.909,,,,2588.909,30.7457,1.20%,,,,2016-04-14
2016-04-15,2579.979,,,,2579.979,-8.93,-0.34%,,,,2016-04-15
2016-04-18,2554.1978,,,,2554.1978,-25.7812,-1.00%,,,,2016-04-18
2016-04-19,2566.3406,,,,2566.3406,12.1428,0.48%,,,,2016-04-19
2016-04-20,2454.7508,,,,2454.7508,-111.5898,-4.35%,,,,2016-04-20
2016-04-21,2417.1624,,,,2417.1624,-37.5884,-1.53%,,,,2016-04-21
2016-04-22,2461.0444,,,,2461.0444,43.882,1.82%,,,,2016-04-22
2016-04-25,2450.0292,,,,2450.0292,-11.0152,-0.45%,,,,2016-04-25
2016-04-26,2479.414,,,,2479.414,29.3848,1.20%,,,,2016-04-26
2016-04-27,2480.515,,,,2480.515,1.101,0.04%,,,,2016-04-27
2016-04-28,2475.7693,,,,2475.7693,-4.7457,-0.19%,,,,2016-04-28
2016-04-29,2480.2712,,,,2480.2712,4.5019,0.18%,,,,2016-04-29
2016-05-03,2564.3141,,,,2564.3141,84.0429,3.39%,,,,2016-05-03
2016-05-04,2560.8106,,,,2560.8106,-3.5035,-0.14%,,,,2016-05-04
2016-05-05,2578.4449,,,,2578.4449,17.6343,0.69%,,,,2016-05-05
2016-05-06,2480.1063,,,,2480.1063,-98.3386,-3.81%,,,,2016-05-06
2016-05-09,2401.5086,,,,2401.5086,-78.5977,-3.17%,,,,2016-05-09
2016-05-10,2383.9104,,,,2383.9104,-17.5982,-0.73%,,,,2016-05-10
2016-05-11,2364.6748,,,,2364.6748,-19.2356,-0.81%,,,,2016-05-11
2016-05-12,2404.4504,,,,2404.4504,39.7756,1.68%,,,,2016-05-12
2016-05-13,2396.7695,,,,2396.7695,-7.6809,-0.32%,,,,2016-05-13
2016-05-16,2456.8486,,,,2456.8486,60.0791,2.51%,,,,2016-05-16
2016-05-17,2452.5212,,,,2452.5212,-4.3274,-0.18%,,,,2016-05-17
2016-05-18,2375.6819,,,,2375.6819,-76.8393,-3.13%,,,,2016-05-18
2016-05-19,2397.2425,,,,2397.2425,21.5606,0.91%,,,,2016-05-19
2016-05-20,2408.9171,,,,2408.9171,11.6746,0.49%,,,,2016-05-20
2016-05-23,2453.6532,,,,2453.6532,44.7361,1.86%,,,,2016-05-23
2016-05-24,2424.5196,,,,2424.5196,-29.1336,-1.19%,,,,2016-05-24
2016-05-25,2404.2318,,,,2404.2318,-20.2878,-0.84%,,,,2016-05-25
2016-05-26,2409.5701,,,,2409.5701,5.3383,0.22%,,,,2016-05-26
2016-05-27,2388.8547,,,,2388.8547,-20.7154,-0.86%,,,,2016-05-27
2016-05-30,2372.5898,,,,2372.5898,-16.2649,-0.68%,,,,2016-05-30
2016-05-31,2469.5266,,,,2469.5266,96.9368,4.09%,,,,2016-05-31
2016-06-01,2502.0997,,,,2502.0997,32.5731,1.32%,,,,2016-06-01
2016-06-02,2516.1009,,,,2516.1009,14.0012,0.56%,,,,2016-06-02
2016-06-03,2530.8455,,,,2530.8455,14.7446,0.59%,,,,2016-06-03
2016-06-06,2549.7261,,,,2549.7261,18.8806,0.75%,,,,2016-06-06
2016-06-07,2550.0767,,,,2550.0767,0.3506,0.01%,,,,2016-06-07
2016-06-08,2563.2684,,,,2563.2684,13.1917,0.52%,,,,2016-06-08
2016-06-13,2439.8099,,,,2439.8099,-123.4585,-4.82%,,,,2016-06-13
2016-06-14,2437.5781,,,,2437.5781,-2.2318,-0.09%,,,,2016-06-14
2016-06-15,2547.3038,,,,2547.3038,109.7257,4.50%,,,,2016-06-15
2016-06-16,2562.1115,,,,2562.1115,14.8077,0.58%,,,,2016-06-16
2016-06-17,2560.9799,,,,2560.9799,-1.1316,-0.04%,,,,2016-06-17
2016-06-20,2584.8569,,,,2584.8569,23.877,0.93%,,,,2016-06-20
2016-06-21,2541.7446,,,,2541.7446,-43.1123,-1.67%,,,,2016-06-21
2016-06-22,2589.6785,,,,2589.6785,47.9339,1.89%,,,,2016-06-22
2016-06-23,2575.3885,,,,2575.3885,-14.29,-0.55%,,,,2016-06-23
2016-06-24,2571.0014,,,,2571.0014,-4.3871,-0.17%,,,,2016-06-24
2016-06-27,2628.3434,,,,2628.3434,57.342,2.23%,,,,2016-06-27
2016-06-28,2648.5276,,,,2648.5276,20.1842,0.77%,,,,2016-06-28
2016-06-29,2665.3014,,,,2665.3014,16.7738,0.63%,,,,2016-06-29
2016-06-30,2665.6137,,,,2665.6137,0.3123,0.01%,,,,2016-06-30
2016-07-01,2657.9387,,,,2657.9387,-7.675,-0.29%,,,,2016-07-01
2016-07-04,2710.8518,,,,2710.8518,52.9131,1.99%,,,,2016-07-04
2016-07-05,2722.1332,,,,2722.1332,11.2814,0.42%,,,,2016-07-05
2016-07-06,2725.0455,,,,2725.0455,2.9123,0.11%,,,,2016-07-06
2016-07-07,2751.5409,,,,2751.5409,26.4954,0.97%,,,,2016-07-07
2016-07-08,2734.9955,,,,2734.9955,-16.5454,-0.60%,,,,2016-07-08
2016-07-11,2716.8336,,,,2716.8336,-18.1619,-0.66%,,,,2016-07-11
2016-07-12,2717.7512,,,,2717.7512,0.9176,0.03%,,,,2016-07-12
2016-07-13,2742.4261,,,,2742.4261,24.6749,0.91%,,,,2016-07-13
2016-07-14,2753.6424,,,,2753.6424,11.2163,0.41%,,,,2016-07-14
2016-07-15,2751.8706,,,,2751.8706,-1.7718,-0.06%,,,,2016-07-15
2016-07-18,2737.1983,,,,2737.1983,-14.6723,-0.53%,,,,2016-07-18
2016-07-19,2748.0524,,,,2748.0524,10.8541,0.40%,,,,2016-07-19
2016-07-20,2758.8872,,,,2758.8872,10.8348,0.39%,,,,2016-07-20
2016-07-21,2767.4716,,,,2767.4716,8.5844,0.31%,,,,2016-07-21
2016-07-22,2741.3225,,,,2741.3225,-26.1491,-0.94%,,,,2016-07-22
2016-07-25,2724.4876,,,,2724.4876,-16.8349,-0.61%,,,,2016-07-25
2016-07-26,2761.2291,,,,2761.2291,36.7415,1.35%,,,,2016-07-26
2016-07-27,2651.6831,,,,2651.6831,-109.546,-3.97%,,,,2016-07-27
2016-07-28,2648.6397,,,,2648.6397,-3.0434,-0.11%,,,,2016-07-28
2016-07-29,2627.5743,,,,2627.5743,-21.0654,-0.80%,,,,2016-07-29
2016-08-01,2597.1385,,,,2597.1385,-30.4358,-1.16%,,,,2016-08-01
2016-08-02,2609.3357,,,,2609.3357,12.1972,0.47%,,,,2016-08-02
2016-08-03,2617.187,,,,2617.187,7.8513,0.30%,,,,2016-08-03
2016-08-04,2637.945,,,,2637.945,20.758,0.79%,,,,2016-08-04
2016-08-05,2621.246,,,,2621.246,-16.699,-0.63%,,,,2016-08-05
2016-08-08,2644.0072,,,,2644.0072,22.7612,0.87%,,,,2016-08-08
2016-08-09,2680.9261,,,,2680.9261,36.9189,1.40%,,,,2016-08-09
2016-08-10,2671.3505,,,,2671.3505,-9.5756,-0.36%,,,,2016-08-10
2016-08-11,2622.1827,,,,2622.1827,-49.1678,-1.84%,,,,2016-08-11
2016-08-12,2632.7938,,,,2632.7938,10.6111,0.40%,,,,2016-08-12
2016-08-15,2692.5251,,,,2692.5251,59.7313,2.27%,,,,2016-08-15
2016-08-16,2722.4494,,,,2722.4494,29.9243,1.11%,,,,2016-08-16
2016-08-17,2730.1162,,,,2730.1162,7.6668,0.28%,,,,2016-08-17
2016-08-18,2728.1494,,,,2728.1494,-1.9668,-0.07%,,,,2016-08-18
2016-08-19,2745.8311,,,,2745.8311,17.6817,0.65%,,,,2016-08-19
2016-08-22,2700.3728,,,,2700.3728,-45.4583,-1.66%,,,,2016-08-22
2016-08-23,2693.8762,,,,2693.8762,-6.4966,-0.24%,,,,2016-08-23
2016-08-24,2707.5111,,,,2707.5111,13.6349,0.51%,,,,2016-08-24
2016-08-25,2696.3519,,,,2696.3519,-11.1592,-0.41%,,,,2016-08-25
2016-08-26,2698.2689,,,,2698.2689,1.917,0.07%,,,,2016-08-26
2016-08-29,2697.4326,,,,2697.4326,-0.8363,-0.03%,,,,2016-08-29
2016-08-30,2700.3807,,,,2700.3807,2.9481,0.11%,,,,2016-08-30
2016-08-31,2703.0044,,,,2703.0044,2.6237,0.10%,,,,2016-08-31
2016-09-01,2681.7142,,,,2681.7142,-21.2902,-0.79%,,,,2016-09-01
2016-09-02,2661.2568,,,,2661.2568,-20.4574,-0.76%,,,,2016-09-02
2016-09-05,2665.4274,,,,2665.4274,4.1706,0.16%,,,,2016-09-05
2016-09-06,2711.1107,,,,2711.1107,45.6833,1.71%,,,,2016-09-06
2016-09-07,2702.023,,,,2702.023,-9.0877,-0.34%,,,,2016-09-07
2016-09-08,2703.6743,,,,2703.6743,1.6513,0.06%,,,,2016-09-08
2016-09-09,2683.2918,,,,2683.2918,-20.3825,-0.75%,,,,2016-09-09
2016-09-12,2594.5624,,,,2594.5624,-88.7294,-3.31%,,,,2016-09-12
2016-09-13,2623.1639,,,,2623.1639,28.6015,1.10%,,,,2016-09-13
2016-09-14,2608.1372,,,,2608.1372,-15.0267,-0.57%,,,,2016-09-14
2016-09-19,2645.1241,,,,2645.1241,36.9869,1.42%,,,,2016-09-19
2016-09-20,2648.0942,,,,2648.0942,2.9701,0.11%,,,,2016-09-20
2016-09-21,2652.6301,,,,2652.6301,4.5359,0.17%,,,,2016-09-21
2016-09-22,2663.6162,,,,2663.6162,10.9861,0.41%,,,,2016-09-22
2016-09-23,2652.3303,,,,2652.3303,-11.2859,-0.42%,,,,2016-09-23
2016-09-26,2586.1079,,,,2586.1079,-66.2224,-2.50%,,,,2016-09-26
2016-09-27,2609.3682,,,,2609.3682,23.2603,0.90%,,,,2016-09-27
2016-09-28,2607.4473,,,,2607.4473,-1.9209,-0.07%,,,,2016-09-28
2016-09-29,2610.6829,,,,2610.6829,3.2356,0.12%,,,,2016-09-29
2016-09-30,2627.7196,,,,2627.7196,17.0367,0.65%,,,,2016-09-30
2016-10-10,2692.1333,,,,2692.1333,64.4137,2.45%,,,,2016-10-10
2016-10-11,2709.946,,,,2709.946,17.8127,0.66%,,,,2016-10-11
2016-10-12,2709.9075,,,,2709.9075,-0.0385,0.00%,,,,2016-10-12
2016-10-13,2703.9998,,,,2703.9998,-5.9077,-0.22%,,,,2016-10-13
2016-10-14,2695.2071,,,,2695.2071,-8.7927,-0.33%,,,,2016-10-14
2016-10-17,2677.5612,,,,2677.5612,-17.6459,-0.65%,,,,2016-10-17
2016-10-18,2726.1735,,,,2726.1735,48.6123,1.82%,,,,2016-10-18
2016-10-19,2713.1762,,,,2713.1762,-12.9973,-0.48%,,,,2016-10-19
2016-10-20,2721.4375,,,,2721.4375,8.2613,0.30%,,,,2016-10-20
2016-10-21,2707.1283,,,,2707.1283,-14.3092,-0.53%,,,,2016-10-21
2016-10-24,2722.5576,,,,2722.5576,15.4293,0.57%,,,,2016-10-24
2016-10-25,2728.9132,,,,2728.9132,6.3556,0.23%,,,,2016-10-25
2016-10-26,2708.7568,,,,2708.7568,-20.1564,-0.74%,,,,2016-10-26
2016-10-27,2706.5562,,,,2706.5562,-2.2006,-0.08%,,,,2016-10-27
2016-10-28,2673.6596,,,,2673.6596,-32.8966,-1.22%,,,,2016-10-28
2016-10-31,2673.4855,,,,2673.4855,-0.1741,-0.01%,,,,2016-10-31
2016-11-01,2691.3049,,,,2691.3049,17.8194,0.67%,,,,2016-11-01
2016-11-02,2661.0136,,,,2661.0136,-30.2913,-1.13%,,,,2016-11-02
2016-11-03,2675.5193,,,,2675.5193,14.5057,0.55%,,,,2016-11-03
2016-11-04,2657.6836,,,,2657.6836,-17.8357,-0.67%,,,,2016-11-04
2016-11-07,2661.2678,,,,2661.2678,3.5842,0.13%,,,,2016-11-07
2016-11-08,2672.9703,,,,2672.9703,11.7025,0.44%,,,,2016-11-08
2016-11-09,2663.0584,,,,2663.0584,-9.9119,-0.37%,,,,2016-11-09
2016-11-10,2687.5822,,,,2687.5822,24.5238,0.92%,,,,2016-11-10
2016-11-11,2712.7475,,,,2712.7475,25.1653,0.94%,,,,2016-11-11
2016-11-14,2721.2983,,,,2721.2983,8.5508,0.32%,,,,2016-11-14
2016-11-15,2727.6107,,,,2727.6107,6.3124,0.23%,,,,2016-11-15
2016-11-16,2736.8816,,,,2736.8816,9.2709,0.34%,,,,2016-11-16
2016-11-17,2729.3307,,,,2729.3307,-7.5509,-0.28%,,,,2016-11-17
2016-11-18,2716.4372,,,,2716.4372,-12.8935,-0.47%,,,,2016-11-18
2016-11-21,2716.3436,,,,2716.3436,-0.0936,0.00%,,,,2016-11-21
2016-11-22,2737.5249,,,,2737.5249,21.1813,0.78%,,,,2016-11-22
2016-11-23,2718.0175,,,,2718.0175,-19.5074,-0.71%,,,,2016-11-23
2016-11-24,2704.6691,,,,2704.6691,-13.3484,-0.49%,,,,2016-11-24
2016-11-25,2718.1277,,,,2718.1277,13.4586,0.50%,,,,2016-11-25
2016-11-28,2733.8386,,,,2733.8386,15.7109,0.58%,,,,2016-11-28
2016-11-29,2698.339,,,,2698.339,-35.4996,-1.30%,,,,2016-11-29
2016-11-30,2691.9686,,,,2691.9686,-6.3704,-0.24%,,,,2016-11-30
2016-12-01,2707.9559,,,,2707.9559,15.9873,0.59%,,,,2016-12-01
2016-12-02,2658.964,,,,2658.964,-48.9919,-1.81%,,,,2016-12-02
2016-12-05,2653.1331,,,,2653.1331,-5.8309,-0.22%,,,,2016-12-05
2016-12-06,2648.0894,,,,2648.0894,-5.0437,-0.19%,,,,2016-12-06
2016-12-07,2680.1604,,,,2680.1604,32.071,1.21%,,,,2016-12-07
2016-12-08,2676.5449,,,,2676.5449,-3.6155,-0.13%,,,,2016-12-08
2016-12-09,2664.4497,,,,2664.4497,-12.0952,-0.45%,,,,2016-12-09
2016-12-12,2534.4438,,,,2534.4438,-130.0059,-4.88%,,,,2016-12-12
2016-12-13,2554.6987,,,,2554.6987,20.2549,0.80%,,,,2016-12-13
2016-12-14,2534.2784,,,,2534.2784,-20.4203,-0.80%,,,,2016-12-14
2016-12-15,2546.6398,,,,2546.6398,12.3614,0.49%,,,,2016-12-15
2016-12-16,2553.9767,,,,2553.9767,7.3369,0.29%,,,,2016-12-16
2016-12-19,2555.3195,,,,2555.3195,1.3428,0.05%,,,,2016-12-19
2016-12-20,2548.6982,,,,2548.6982,-6.6213,-0.26%,,,,2016-12-20
2016-12-21,2570.502,,,,2570.502,21.8038,0.86%,,,,2016-12-21
2016-12-22,2562.6555,,,,2562.6555,-7.8465,-0.31%,,,,2016-12-22
2016-12-23,2526.2476,,,,2526.2476,-36.4079,-1.42%,,,,2016-12-23
2016-12-26,2539.9477,,,,2539.9477,13.7001,0.54%,,,,2016-12-26
2016-12-27,2532.7193,,,,2532.7193,-7.2284,-0.28%,,,,2016-12-27
2016-12-28,2529.1127,,,,2529.1127,-3.6066,-0.14%,,,,2016-12-28
2016-12-29,2521.1169,,,,2521.1169,-7.9958,-0.32%,,,,2016-12-29
2016-12-30,2518.8963,,,,2518.8963,-2.2206,-0.09%,,,,2016-12-30
2017-01-03,2537.5469,,,,2537.5469,18.6506,0.74%,,,,2017-01-03
2017-01-04,2582.8177,,,,2582.8177,45.2708,1.78%,,,,2017-01-04
2017-01-05,2582.0116,,,,2582.0116,-0.8061,-0.03%,,,,2017-01-05
2017-01-06,2560.2108,,,,2560.2108,-21.8008,-0.84%,,,,2017-01-06
2017-01-09,2566.4949,,,,2566.4949,6.2841,0.25%,,,,2017-01-09
2017-01-10,2556.7546,,,,2556.7546,-9.7403,-0.38%,,,,2017-01-10
2017-01-11,2533.3962,,,,2533.3962,-23.3584,-0.91%,,,,2017-01-11
2017-01-12,2504.1387,,,,2504.1387,-29.2575,-1.15%,,,,2017-01-12
2017-01-13,2467.7024,,,,2467.7024,-36.4363,-1.46%,,,,2017-01-13
2017-01-16,2400.6196,,,,2400.6196,-67.0828,-2.72%,,,,2017-01-16
2017-01-17,2426.1342,,,,2426.1342,25.5146,1.06%,,,,2017-01-17
2017-01-18,2417.3943,,,,2417.3943,-8.7399,-0.36%,,,,2017-01-18
2017-01-19,2405.5143,,,,2405.5143,-11.88,-0.49%,,,,2017-01-19
2017-01-20,2448.4355,,,,2448.4355,42.9212,1.78%,,,,2017-01-20
2017-01-23,2477.5116,,,,2477.5116,29.0761,1.19%,,,,2017-01-23
2017-01-24,2468.5582,,,,2468.5582,-8.9534,-0.36%,,,,2017-01-24
2017-01-25,2471.4799,,,,2471.4799,2.9217,0.12%,,,,2017-01-25
2017-01-26,2496.797,,,,2496.797,25.3171,1.02%,,,,2017-01-26
2017-02-03,2487.7409,,,,2487.7409,-9.0561,-0.36%,,,,2017-02-03
2017-02-06,2520.5698,,,,2520.5698,32.8289,1.32%,,,,2017-02-06
2017-02-07,2523.5904,,,,2523.5904,3.0206,0.12%,,,,2017-02-07
2017-02-08,2542.167,,,,2542.167,18.5766,0.74%,,,,2017-02-08
2017-02-09,2556.9408,,,,2556.9408,14.7738,0.58%,,,,2017-02-09
2017-02-10,2561.8389,,,,2561.8389,4.8981,0.19%,,,,2017-02-10
2017-02-13,2579.8543,,,,2579.8543,18.0154,0.70%,,,,2017-02-13
2017-02-14,2588.8085,,,,2588.8085,8.9542,0.35%,,,,2017-02-14
2017-02-15,2556.7623,,,,2556.7623,-32.0462,-1.24%,,,,2017-02-15
2017-02-16,2582.4017,,,,2582.4017,25.6394,1.00%,,,,2017-02-16
2017-02-17,2546.5032,,,,2546.5032,-35.8985,-1.39%,,,,2017-02-17
2017-02-20,2579.4449,,,,2579.4449,32.9417,1.29%,,,,2017-02-20
2017-02-21,2600.1217,,,,2600.1217,20.6768,0.80%,,,,2017-02-21
2017-02-22,2617.7207,,,,2617.7207,17.599,0.68%,,,,2017-02-22
2017-02-23,2613.7742,,,,2613.7742,-3.9465,-0.15%,,,,2017-02-23
2017-02-24,2609.9956,,,,2609.9956,-3.7786,-0.14%,,,,2017-02-24
2017-02-27,2596.3455,,,,2596.3455,-13.6501,-0.52%,,,,2017-02-27
2017-02-28,2615.7752,,,,2615.7752,19.4297,0.75%,,,,2017-02-28
2017-03-01,2622.9976,,,,2622.9976,7.2224,0.28%,,,,2017-03-01
2017-03-02,2617.2341,,,,2617.2341,-5.7635,-0.22%,,,,2017-03-02
2017-03-03,2628.5597,,,,2628.5597,11.3256,0.43%,,,,2017-03-03
2017-03-06,2660.3604,,,,2660.3604,31.8007,1.21%,,,,2017-03-06
2017-03-07,2657.6791,,,,2657.6791,-2.6813,-0.10%,,,,2017-03-07
2017-03-08,2648.0808,,,,2648.0808,-9.5983,-0.36%,,,,2017-03-08
2017-03-09,2624.9012,,,,2624.9012,-23.1796,-0.88%,,,,2017-03-09
2017-03-10,2640.4845,,,,2640.4845,15.5833,0.59%,,,,2017-03-10
2017-03-13,2672.2929,,,,2672.2929,31.8084,1.20%,,,,2017-03-13
2017-03-14,2679.4664,,,,2679.4664,7.1735,0.27%,,,,2017-03-14
2017-03-15,2692.5433,,,,2692.5433,13.0769,0.49%,,,,2017-03-15
2017-03-16,2726.7575,,,,2726.7575,34.2142,1.27%,,,,2017-03-16
2017-03-17,2694.3864,,,,2694.3864,-32.3711,-1.19%,,,,2017-03-17
2017-03-20,2695.2784,,,,2695.2784,0.892,0.03%,,,,2017-03-20
2017-03-21,2706.6184,,,,2706.6184,11.34,0.42%,,,,2017-03-21
2017-03-22,2696.3496,,,,2696.3496,-10.2688,-0.38%,,,,2017-03-22
2017-03-23,2697.4266,,,,2697.4266,1.077,0.04%,,,,2017-03-23
2017-03-24,2707.2058,,,,2707.2058,9.7792,0.36%,,,,2017-03-24
2017-03-27,2696.1456,,,,2696.1456,-11.0602,-0.41%,,,,2017-03-27
2017-03-28,2685.6684,,,,2685.6684,-10.4772,-0.39%,,,,2017-03-28
2017-03-29,2685.2828,,,,2685.2828,-0.3856,-0.01%,,,,2017-03-29
2017-03-30,2650.13,,,,2650.13,-35.1528,-1.31%,,,,2017-03-30
2017-03-31,2672.0758,,,,2672.0758,21.9458,0.83%,,,,2017-03-31
2017-04-05,2752.387,,,,2752.387,80.3112,3.01%,,,,2017-04-05
2017-04-06,2762.734,,,,2762.734,10.347,0.38%,,,,2017-04-06
2017-04-07,2775.8065,,,,2775.8065,13.0725,0.47%,,,,2017-04-07
2017-04-10,2764.9453,,,,2764.9453,-10.8612,-0.39%,,,,2017-04-10
2017-04-11,2768.058,,,,2768.058,3.1127,0.11%,,,,2017-04-11
2017-04-12,2745.4276,,,,2745.4276,-22.6304,-0.82%,,,,2017-04-12
2017-04-13,2772.8071,,,,2772.8071,27.3795,1.00%,,,,2017-04-13
2017-04-14,2736.1469,,,,2736.1469,-36.6602,-1.32%,,,,2017-04-14
2017-04-17,2708.0973,,,,2708.0973,-28.0496,-1.03%,,,,2017-04-17
2017-04-18,2687.5289,,,,2687.5289,-20.5684,-0.76%,,,,2017-04-18
2017-04-19,2655.293,,,,2655.293,-32.2359,-1.20%,,,,2017-04-19
2017-04-20,2646.7125,,,,2646.7125,-8.5805,-0.32%,,,,2017-04-20
2017-04-21,2631.7203,,,,2631.7203,-14.9922,-0.57%,,,,2017-04-21
2017-04-24,2544.1085,,,,2544.1085,-87.6118,-3.33%,,,,2017-04-24
2017-04-25,2558.5582,,,,2558.5582,14.4497,0.57%,,,,2017-04-25
2017-04-26,2571.139,,,,2571.139,12.5808,0.49%,,,,2017-04-26
2017-04-27,2585.8175,,,,2585.8175,14.6785,0.57%,,,,2017-04-27
2017-04-28,2599.2116,,,,2599.2116,13.3941,0.52%,,,,2017-04-28
2017-05-02,2603.8593,,,,2603.8593,4.6477,0.18%,,,,2017-05-02
2017-05-03,2590.0776,,,,2590.0776,-13.7817,-0.53%,,,,2017-05-03
2017-05-04,2577.9441,,,,2577.9441,-12.1335,-0.47%,,,,2017-05-04
2017-05-05,2546.5078,,,,2546.5078,-31.4363,-1.22%,,,,2017-05-05
2017-05-08,2496.8486,,,,2496.8486,-49.6592,-1.95%,,,,2017-05-08
2017-05-09,2512.4444,,,,2512.4444,15.5958,0.62%,,,,2017-05-09
2017-05-10,2472.6005,,,,2472.6005,-39.8439,-1.59%,,,,2017-05-10
2017-05-11,2467.5378,,,,2467.5378,-5.0627,-0.20%,,,,2017-05-11
2017-05-12,2463.2945,,,,2463.2945,-4.2433,-0.17%,,,,2017-05-12
2017-05-15,2474.5942,,,,2474.5942,11.2997,0.46%,,,,2017-05-15
2017-05-16,2549.796,,,,2549.796,75.2018,3.04%,,,,2017-05-16
2017-05-17,2544.8792,,,,2544.8792,-4.9168,-0.19%,,,,2017-05-17
2017-05-18,2532.4552,,,,2532.4552,-12.424,-0.49%,,,,2017-05-18
2017-05-19,2516.9935,,,,2516.9935,-15.4617,-0.61%,,,,2017-05-19
2017-05-22,2486.2179,,,,2486.2179,-30.7756,-1.22%,,,,2017-05-22
2017-05-23,2429.3213,,,,2429.3213,-56.8966,-2.29%,,,,2017-05-23
2017-05-24,2440.1823,,,,2440.1823,10.861,0.45%,,,,2017-05-24
2017-05-25,2460.7725,,,,2460.7725,20.5902,0.84%,,,,2017-05-25
2017-05-26,2443.7302,,,,2443.7302,-17.0423,-0.69%,,,,2017-05-26
2017-05-31,2425.9326,,,,2425.9326,-17.7976,-0.73%,,,,2017-05-31
2017-06-01,2378.3591,,,,2378.3591,-47.5735,-1.96%,,,,2017-06-01
2017-06-02,2392.1984,,,,2392.1984,13.8393,0.58%,,,,2017-06-02
2017-06-05,2408.1149,,,,2408.1149,15.9165,0.67%,,,,2017-06-05
2017-06-06,2418.3803,,,,2418.3803,10.2654,0.43%,,,,2017-06-06
2017-06-07,2464.2257,,,,2464.2257,45.8454,1.90%,,,,2017-06-07
2017-06-08,2467.8572,,,,2467.8572,3.6315,0.15%,,,,2017-06-08
2017-06-09,2483.2472,,,,2483.2472,15.39,0.62%,,,,2017-06-09
2017-06-12,2460.4303,,,,2460.4303,-22.8169,-0.92%,,,,2017-06-12
2017-06-13,2510.4069,,,,2510.4069,49.9766,2.03%,,,,2017-06-13
2017-06-14,2509.2125,,,,2509.2125,-1.1944,-0.05%,,,,2017-06-14
2017-06-15,2532.2997,,,,2532.2997,23.0872,0.92%,,,,2017-06-15
2017-06-16,2550.5919,,,,2550.5919,18.2922,0.72%,,,,2017-06-16
2017-06-19,2565.6798,,,,2565.6798,15.0879,0.59%,,,,2017-06-19
2017-06-20,2579.1533,,,,2579.1533,13.4735,0.53%,,,,2017-06-20
2017-06-21,2587.057,,,,2587.057,7.9037,0.31%,,,,2017-06-21
2017-06-22,2552.7001,,,,2552.7001,-34.3569,-1.33%,,,,2017-06-22
2017-06-23,2572.3604,,,,2572.3604,19.6603,0.77%,,,,2017-06-23
2017-06-26,2625.585,,,,2625.585,53.2246,2.07%,,,,2017-06-26
2017-06-27,2631.7509,,,,2631.7509,6.1659,0.23%,,,,2017-06-27
2017-06-28,2613.7762,,,,2613.7762,-17.9747,-0.68%,,,,2017-06-28
2017-06-29,2634.5653,,,,2634.5653,20.7891,0.80%,,,,2017-06-29
2017-06-30,2648.942,,,,2648.942,14.3767,0.55%,,,,2017-06-30
2017-07-03,2664.5243,,,,2664.5243,15.5823,0.59%,,,,2017-07-03
2017-07-04,2647.6089,,,,2647.6089,-16.9154,-0.63%,,,,2017-07-04
2017-07-05,2684.6677,,,,2684.6677,37.0588,1.40%,,,,2017-07-05
2017-07-06,2705.0542,,,,2705.0542,20.3865,0.76%,,,,2017-07-06
2017-07-07,2737.9232,,,,2737.9232,32.869,1.22%,,,,2017-07-07
2017-07-10,2738.861,,,,2738.861,0.9378,0.03%,,,,2017-07-10
2017-07-11,2682.866,,,,2682.866,-55.995,-2.04%,,,,2017-07-11
2017-07-12,2698.2423,,,,2698.2423,15.3763,0.57%,,,,2017-07-12
2017-07-13,2704.3892,,,,2704.3892,6.1469,0.23%,,,,2017-07-13
2017-07-14,2718.792,,,,2718.792,14.4028,0.53%,,,,2017-07-14
2017-07-17,2627.4394,,,,2627.4394,-91.3526,-3.36%,,,,2017-07-17
2017-07-18,2672.4862,,,,2672.4862,45.0468,1.71%,,,,2017-07-18
2017-07-19,2752.5094,,,,2752.5094,80.0232,2.99%,,,,2017-07-19
2017-07-20,2754.8685,,,,2754.8685,2.3591,0.09%,,,,2017-07-20
2017-07-21,2758.9396,,,,2758.9396,4.0711,0.15%,,,,2017-07-21
2017-07-24,2760.5045,,,,2760.5045,1.5649,0.06%,,,,2017-07-24
2017-07-25,2758.8841,,,,2758.8841,-1.6204,-0.06%,,,,2017-07-25
